material,Ni,Cr,Co,Mo,W,Al,Ti,Nb,Ta,Fe,C,B,Zr,Hf,temperature_C,stress_MPa,test_env,process_type,solution_temp_C,solution_time_h,aging_temp_C,aging_time_h,gamma_prime_frac,gamma_prime_size_nm,grain_size_um,carbide_frac,creep_time_h
Alloy X,45.80102487697884,1.503110601377457,1.63152538160228,12.336464006577078,10.180405471791147,5.298414582538264,0.9102754057845268,0.23186976163337064,1.2541453784937224,1.021195470699824,2.3201605032160266,4.94870366994493,6.430669411748427,6.1320354776141155,700,183.1,air,forged,1065,2.0,650,24,0.524,113.6,108.22,0.0101,216.543
IN100,58.78807457045503,0.2515904508997741,4.841311248857857,0.039541361197511476,2.1069493393635628,1.5996914505754294,4.732946791982361,5.819338264398038,1.4515141363919621,6.683530963762607,1.3933823460846306,2.366917150415379,5.198231993310824,4.72697993230504,750,355.1,inert,cast,1000,0.5,760,8,0.319,92.7,126.01,0.0411,73.009
CM247LC,35.255187810662214,1.3289361518142466,5.655663708287989,4.901034680588694,12.84792421073412,0.8857764470100165,7.259464880965997,4.375703490603886,1.6728800663770769,3.351154639278673,2.1157234191219088,4.5107093465693415,11.451617326703216,4.388223821282637,800,105.7,air,forged,1000,1.0,700,8,0.369,39.9,148.39,0.0317,297.433
MarM247,52.570068872920615,1.301131768360725,3.3243298314206977,1.8229932438037433,0.9846393360469962,3.442965121692642,1.9132992719130475,1.4654004819715951,3.060832012078351,0.7021144997461027,12.897065753172967,9.928163072992975,6.03584175749498,0.5511549763845477,700,263.4,air,powder,1065,4.0,780,8,0.365,128.9,18.35,0.0549,46.029
IN718,62.78520207559778,5.563499030696884,4.922754220692041,0.40798002824993623,3.481544810233065,6.061465754211457,2.9038067671857237,3.505294582190746,2.0674168952557994,2.536479445787947,0.11794902702577358,3.4350446626893794,0.28644927332356956,1.9251134268599048,900,463.5,air,cast,1065,2.0,760,24,0.404,214.8,56.22,0.0499,14.708
CM247LC,46.46895402602772,4.9920393316209495,6.724524190440576,0.7567830647939321,0.4674420314421469,0.6672619545828739,8.896189340353256,3.1873455592706086,2.672001316818117,0.47882077501049947,4.449155882567644,8.592133689626182,7.473608804468982,4.1737400329765295,850,412.3,air,forged,1040,1.0,700,24,0.37,186.6,121.18,0.0436,16.276
Rene88DT,33.569221701514856,0.7904009769051054,0.3352118422183123,1.973533545517268,0.9664719482307139,1.9965075793647875,3.2232847696558466,18.988611350319236,6.248479500197847,11.943452515714242,8.214120912893792,0.7911934701030082,8.826772789548642,2.1327370978163356,850,208.3,vacuum,forged,1000,2.0,700,8,0.385,184.3,13.86,0.0076,104.652
IN718,42.778086845606765,1.0010987487845335,8.163355037855828,0.07632385775937177,3.6490005619589714,3.9523462625693497,5.536831166550215,11.21527896274917,11.357664183755864,0.20647588499550454,5.2764439020376095,3.178996037751774,3.187935482048396,0.42016306557663324,750,468.4,air,single_crystal,1100,1.0,740,4,0.413,101.0,81.58,0.04,38.286
IN718,40.35890269716267,1.9559589251694591,7.612696177013762,5.256368239886995,2.6737497893731113,0.24642162983401955,2.420337979166765,2.7523086492086004,11.473027436731432,4.45503395930458,1.6237245099760247,3.2395645986523216,0.2971176584283311,15.634787750091924,800,218.5,vacuum,forged,1065,1.0,760,1,0.455,181.5,128.9,0.0416,95.026
IN718,51.80289566117528,2.6831793405114297,1.8124163073450075,4.737290048404053,4.4816293654854515,5.187697516385365,1.2889596540307457,1.5661921025259853,0.5525401805755425,4.4002613767561005,0.1676825654424167,3.759532290096759,8.414475184689719,9.145248406576146,800,110.5,vacuum,forged,1100,2.0,700,1,0.252,124.4,3.83,0.0458,175.027
CM247LC,26.029381494744513,5.649176259236436,8.755182127656065,1.4267088760442754,2.781269374244843,9.281634679151828,10.66063023962718,1.4167886319803429,4.066737760916696,1.0871583067395612,0.5463673879825169,12.30772740104597,8.733836356621348,7.257401104008417,950,497.5,vacuum,forged,1120,1.0,740,4,0.423,50.3,140.99,0.0158,12.342
IN718,31.123223218863096,13.567335405230086,4.212609937403239,3.063720531332582,5.779558846726108,0.7002272204183337,10.32986517028605,6.383364741289278,1.5095272915442568,1.5242982363509738,1.4885171557521817,0.42899678569448135,6.477857110978204,13.410898348131134,850,445.4,air,forged,1100,6.0,720,2,0.1,113.5,146.74,0.0384,9.515
Rene80,63.10652073121202,1.916151747783884,4.040843434607795,1.427564666355113,0.12012432824052752,5.919133866191831,4.37653610904518,3.8720459569414154,6.029081250720095,5.0093744416460435,1.0267964750299075,1.9358275326542946,0.6004303329193851,0.6195691266524875,800,275.7,vacuum,powder,1000,1.0,760,1,0.488,46.2,49.02,0.0371,118.152
IN738,39.79844689781081,7.349799534674814,12.359992951126763,3.718909710296435,0.7644697809471871,0.4195290659945848,6.296591867560577,3.2483108174542736,3.6185388600230115,5.714013837383555,4.564900330912455,6.757538495257319,0.21737860301692535,5.171579247541286,900,359.9,air,forged,1120,4.0,700,24,0.195,41.9,115.25,0.0231,13.885
Rene80,42.35733139074035,1.923930384208567,16.16938227816528,0.17343256247869596,4.423230994346898,0.9291553575233612,6.354499228364779,0.9869363090999226,1.369203028764512,3.479127992361054,12.566378571188599,1.2136730366165978,0.7946714580701907,7.259047408071197,750,361.9,air,powder,1100,2.0,780,16,0.252,20.4,19.95,0.0398,34.058
CM247LC,47.52359620649521,9.446375704588354,0.616836282232074,4.039467291655063,1.0314491309786185,0.6633690469388696,4.4750405095256856,3.5040031736678516,5.469423960721221,1.4406432233029902,2.311642108431924,2.023077931691308,16.110228246512158,1.344847183258679,650,161.7,vacuum,powder,1040,4.0,720,24,0.452,81.5,116.16,0.0052,282.482
CM247LC,28.488831218435813,1.1865568686886523,10.072912383740853,1.2601457803544807,9.228538199729318,0.44571462316900806,4.3610861577783355,9.69129634580071,0.7541828228585626,14.087224774732062,2.4609496190877134,11.888707938776413,4.609163939669402,1.464689327178686,850,164.0,air,single_crystal,1040,1.0,740,1,0.368,92.8,72.75,0.0386,169.529
Rene80,45.4054188988294,2.7206802308122495,0.7337214510313053,1.1673367045763603,0.8308190744315961,4.131955606207406,11.930866425532631,1.1455599859417491,1.0493468456160762,7.749808915363933,1.6505456883759644,0.7718722120837902,1.3718185583052944,19.34024940289223,700,277.2,air,forged,1000,8.0,700,4,0.204,179.4,129.18,0.0364,84.792
Rene80,33.989307266759354,3.1833044234731127,4.669835785752182,4.741418359133908,4.092962451691535,1.2780095847458728,0.16435501560693136,2.5115768212399843,9.154579426253342,3.481457471467069,7.3781381419265575,19.755316224700834,0.7380431615730827,4.861695865676221,700,462.9,air,single_crystal,1040,6.0,780,2,0.163,141.4,32.68,0.0126,34.399
IN738,42.388059097313345,12.36190746341019,13.407760542740876,3.669323399605589,0.8827822565905107,5.065934621875961,0.3579172995960677,4.797399881331548,7.6202836722818095,1.525924832595031,3.149037078862111,1.7780862880859485,1.8206631140268155,1.1749204516842133,850,84.2,air,cast,1065,1.0,740,1,0.529,216.7,101.23,0.0491,688.279
IN939,51.322436931457794,0.3290570624694836,1.4737780731632006,11.492698539191963,4.737693562667896,6.0314272600629835,1.404302223931995,6.003288086924818,0.1347521465797124,2.222767232310665,4.655661749819219,0.74610880129796,8.180349431843736,1.2656788982785883,750,408.7,vacuum,powder,1120,2.0,740,4,0.094,56.5,118.13,0.0525,28.795
IN738,35.80271892915628,1.603545394582149,2.7978062551609053,0.35085954939248,0.05264884104196043,7.417364336826957,0.9698093108951468,5.287292960781102,22.6522586232328,0.73316795130222,0.9510216474198262,3.3558810039137827,10.387222514271336,7.6384026820230595,800,104.2,air,forged,1000,4.0,780,16,0.052,77.5,31.17,0.0126,515.043
IN738,47.82587920684057,12.152910083377169,10.686804185852134,0.5731169331457965,1.1406122870451167,0.3382648686284221,1.0162951466005588,5.425236303678485,1.5235552775318941,0.296653266947519,1.34268116933422,12.768975622501323,3.184143992431211,1.7248716560855841,900,280.9,air,powder,1120,8.0,740,8,0.386,236.2,122.92,0.0046,21.91
MarM247,38.09622133560261,16.796419842009506,6.745886921312855,1.2968145779176963,0.2849924416928475,0.22868579209350975,0.5031902685011017,3.4104838847672925,10.363865288472004,2.693822141009565,7.262309063845279,2.3161477010497586,4.837199353270059,5.163961388455927,750,347.9,vacuum,forged,1100,2.0,760,16,0.357,119.4,143.74,0.0362,24.585
IN738,32.96409029266779,0.2909574776343425,1.780572687216205,3.0369046219634743,22.140147764726816,2.5534924708600037,6.71887838937531,2.245087797356362,6.315793619381877,3.590907181459195,8.638219798009807,2.10016163261879,3.679072049676223,3.9457142170538244,750,368.4,air,powder,1065,2.0,720,16,0.419,200.4,92.8,0.0288,63.673
IN939,34.72908514412116,0.8098939492733213,0.5104649391672643,0.08736637202383839,10.745530641539025,1.4021020754568536,1.2348852665198915,6.921615582255243,2.004272636440052,3.6652441594455145,0.9216098914905749,16.69441209366851,9.913728975986723,10.359788272612041,700,104.6,vacuum,single_crystal,1000,2.0,720,2,0.416,130.7,117.94,0.0257,790.08
IN738,62.82145626361479,0.03654939219172755,0.08518443240861029,3.729705843451496,2.5658424913304647,3.0815857106606086,0.031629481617934316,2.3195822141582343,5.345758782613051,2.4685022938999297,5.563190829065947,1.1201364317289164,7.0824428239858905,3.7484330092724107,700,255.8,air,powder,1100,2.0,650,1,0.482,125.7,80.35,0.0457,67.531
CM247LC,34.708582448403824,1.1490679805160113,4.206711740154052,7.5359395845278065,2.2851841939959505,1.2710655411810947,8.581900585667473,4.706545630993161,2.5282642824129566,2.8467575333469783,0.9718883760229958,4.192693676903262,1.8900414208872043,23.125357004987222,700,325.2,air,powder,1100,2.0,700,8,0.511,49.8,90.12,0.0582,54.59
IN718,23.294121679383018,12.444764177491825,8.07733406364504,3.00305671179294,6.349240262046029,4.417569230951781,3.394038033133012,1.0691979036199057,3.1212400397535087,1.4122989814138809,12.330975342357698,2.0453444662289995,15.228542435985727,3.812276672196645,700,107.7,air,cast,1100,2.0,740,4,0.438,215.0,2.99,0.0287,407.424
IN738,24.768506220581287,5.9413232859004985,1.0513844943967428,3.576582624274855,0.7923281382574924,7.401697378777324,4.493658746499076,11.420714416588371,1.8900184561454727,1.3644360111628755,3.956893507430274,19.818274801099424,9.40460960623514,4.119572312651144,800,136.7,air,cast,1100,0.5,700,8,0.166,33.4,79.12,0.0004,137.475
IN738,33.473583415408775,5.074637174787846,1.553304304484823,4.074311884813254,0.5359789891948635,15.608028321118988,0.8880165176824754,4.826764021443875,1.3018528942889414,5.844080763092656,6.932605447499231,5.172840206303523,4.406136360069483,10.307859699811269,750,358.7,vacuum,single_crystal,1100,0.5,720,1,0.282,87.9,86.76,0.0358,80.455
IN939,45.206356838361465,1.8578964524752846,1.319532768636714,20.454109950784943,2.280721253069231,6.098567125376271,5.33687296977755,1.1020419106651667,1.2627457674459097,1.5270713919962886,2.448314782495429,1.234444343642628,0.09176184950224395,9.779562595770868,850,299.1,air,powder,1000,4.0,720,2,0.371,173.3,100.84,0.0392,25.215
Alloy X,46.731979833797844,0.03533822386960988,5.661490826279554,8.666811045181712,0.7871772842975482,0.8637399111447748,7.751007086969694,4.7560845591771335,0.2278956714997893,4.837708769713575,1.8346495610388365,2.284093681871261,7.291544035231478,8.270479509927206,900,148.0,inert,forged,1040,4.0,740,1,0.32,134.2,26.24,0.0497,119.061
Rene80,34.098865580843736,9.601556719670173,1.7034356963494508,4.825315567327342,2.159799153080905,7.439359005276932,7.7827758106510645,0.29870979338644266,9.001555128926357,5.701562879650676,5.116652027302722,0.7323846693842282,5.340199155440601,6.197828812709347,850,304.8,air,forged,1100,2.0,760,4,0.129,222.1,36.96,0.012,35.119
IN939,43.9724238893571,0.7198104503837631,3.418329992134287,3.800582372926527,4.591817512645772,0.0758525608601155,14.306877660764854,0.20215546682028868,0.6842546520471019,0.06255166197389425,3.708211430194129,11.931736948474597,4.859491426468264,7.665903974949299,800,463.3,air,cast,1065,6.0,780,8,0.345,24.2,113.64,0.0315,12.804
CM247LC,47.551877753873285,3.888669411585536,3.0643342453985767,3.4413302139115345,0.37323770059608313,5.7434334653511945,3.4837745885993394,7.214466226037816,3.30721793712765,0.8056585400336022,5.202960320274635,0.9421850602740676,10.252068800170907,4.728785736765757,700,86.5,air,forged,1000,2.0,740,16,0.493,167.6,25.98,0.0268,870.7
Alloy X,33.87393729082005,1.3345864292848781,7.44224321558693,7.783681544155667,17.648102992797458,3.18562724656632,2.7742075130285864,6.401002962669159,0.6495924032813847,3.6188996806799776,3.6121660402264526,0.4284655797984527,2.474187542347392,8.773299558757273,850,349.9,air,forged,980,2.0,740,1,0.259,127.2,62.99,0.0399,19.648
IN939,53.11803828922488,0.5680640808341422,0.5169143015385388,1.6564310293243907,11.29222659853039,0.7500794094746129,6.918888664690435,0.5797100420206995,5.304178136244207,2.3924075458279055,8.454552397763248,1.4467088668280974,5.5409438559422215,1.4608567817562321,750,110.9,air,cast,1040,4.0,650,24,0.384,51.3,38.32,0.0038,207.106
IN718,43.630379611700505,7.379359571182603,3.2983273138189433,0.49801982098488684,2.0434779166712533,0.6424724924973263,4.414832864115758,5.210800593667134,0.4096436328217252,2.5845090397041077,6.174129586695414,10.079444738666833,2.639650617558912,10.994952199914586,700,82.7,inert,cast,1065,4.0,780,2,0.358,189.7,82.23,0.053,449.019
CM247LC,46.92919601914029,2.155646538555799,8.108408564863192,2.9213231853011066,2.7461160923396246,2.8987309731373894,8.068413460337116,7.670695660196094,2.222398394472419,1.7437134916666708,2.9123855075277656,3.6577869722979175,1.170969201148414,6.794215939016188,850,143.3,air,forged,1100,6.0,760,2,0.239,111.7,148.04,0.0307,173.181
Rene80,28.72696723272316,1.7363425976453821,18.968421563839104,2.315731558003819,1.1767150666778114,3.92818743810825,2.333959208578476,0.22771471306502677,2.4831296900515785,4.997457020997982,5.104464965655179,2.805220686659824,3.772392128598402,21.423296129396014,750,257.6,air,forged,1000,0.5,700,8,0.333,139.9,127.95,0.0526,41.23
IN718,50.49370374026564,1.6489779718943227,1.5402138687830353,3.378726496726431,7.86708158034777,1.2732950530541145,6.820053136294654,0.1180056756566959,2.9969100788514185,8.255644598353308,2.2831816146816313,4.5791438139932765,1.26628485940634,7.47877751169134,750,417.0,air,forged,1000,1.0,780,16,0.155,242.3,41.15,0.0204,17.823
IN738,40.27242505222215,4.848215387605045,1.4535008406753755,8.934114365161303,0.5118278979215457,0.7433276189275715,2.5677691086630166,0.323155483566196,0.824536922547696,10.87975399123861,14.176197002481802,1.7842386175402083,9.705801940567785,2.975135770881698,900,198.3,air,forged,1100,4.0,760,4,0.323,129.3,55.92,0.0392,30.129
IN100,30.654880646537595,4.166780833036754,3.697792060693218,15.544002331022892,1.058709377789936,3.8330343171411263,0.183674604784209,0.4147488354365395,0.013497584127478732,25.8711682228478,5.57245261830093,5.312173507885012,2.4505299277340926,1.2265551326624233,900,342.8,air,single_crystal,1065,2.0,740,16,0.449,208.5,137.88,0.0574,50.687
IN100,41.780622444576146,7.1224826927984015,3.913690401487592,0.40686033727190946,0.0917818248370023,0.5446075736721335,2.666044383223074,13.650837776869984,5.117712217487629,8.165488940248672,3.1684152809837585,2.264559380770186,0.5788256783556759,10.528071067417844,750,252.7,air,forged,1000,0.5,740,8,0.429,195.9,134.85,0.0566,126.955
MarM247,42.547635660099075,1.0450007128554963,4.076191258407722,3.7936655456439055,5.56989966959388,16.59057660195245,4.922017834873669,4.411309833282644,0.29314034116735627,0.36887608252908827,1.1777714239934562,0.1874073877137485,7.72150186876577,7.295005779121714,750,178.4,inert,single_crystal,1120,4.0,740,16,0.229,170.7,24.92,0.0566,409.979
Alloy X,50.13622244487578,1.7826278858711648,1.4242829233630812,2.316629028478937,1.462093694921156,3.339306298727977,2.6028830766539968,21.44106618422202,0.28628586475918316,0.7628967267758787,0.26997586848665783,4.8902710770751,0.2788246967281551,9.00663422906093,800,296.0,air,single_crystal,1040,2.0,740,8,0.106,225.8,124.56,0.0026,74.44
IN939,46.357615034176014,3.7588813875282483,4.1401286475376775,0.9404304028503101,1.1058634450588218,1.9275729641892791,4.519450529002004,1.1842408582870205,0.6209283791889277,17.62499271411094,0.1115952846084129,8.14868813596973,7.788794476108227,1.7708177413844075,850,414.9,air,cast,1065,2.0,740,16,0.45,74.1,45.34,0.0242,18.306
IN718,46.76406582812953,9.898445083795401,4.203973806968821,0.6049382695986824,0.9960862462495769,6.592520280667729,0.838511057058739,0.26881040876466417,4.3380346889167285,1.8389671515713728,9.019895307712392,3.7509900810728865,0.3383803145850155,10.546381474908436,700,429.6,air,cast,1100,2.0,780,1,0.183,207.9,82.03,0.0036,19.784
IN738,67.27006725101107,1.8952860833957554,2.3712920223822915,0.24230332338307353,3.1620394446783893,0.6064696307355354,2.3613573416545464,1.9900946883330946,6.829564142895715,7.489970394270844,0.7674310943409816,2.1039157128848487,2.1536643084896405,0.7565445615442326,800,435.5,air,forged,1065,0.5,780,2,0.077,103.8,1.76,0.0186,26.545
IN718,44.75936549082204,1.7310998120641852,0.42375665326327,3.7491427693205313,0.49030396692830003,16.157364231162195,5.749166442119234,1.8744917704950521,3.2742376735422436,9.181214237045118,3.0604172824208615,0.7266413804752918,1.8034781434177778,7.0193201469239,950,222.2,air,forged,1120,1.0,780,8,0.273,205.9,149.79,0.0105,65.52
IN718,45.23022201928957,3.7026822427407216,7.096578086771009,7.89913162296058,8.881487165319779,0.35078254165303524,2.7651083073403715,4.7486241211758395,4.97868371582822,3.2849615804335652,0.6422843229282809,5.620137109602587,4.482257936785468,0.3170592271709925,750,413.3,air,forged,1065,2.0,760,8,0.42,131.0,114.4,0.0372,15.447
